Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
02-09-2025;23:15:00;02-09-2025;23:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,054;kWh;Uitgelezen;
02-09-2025;23:15:00;02-09-2025;23:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-09-2025;23:30:00;02-09-2025;23:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,067;kWh;Uitgelezen;
02-09-2025;23:30:00;02-09-2025;23:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-09-2025;23:45:00;03-09-2025;00:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,050;kWh;Uitgelezen;
02-09-2025;23:45:00;03-09-2025;00:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;00:00:00;03-09-2025;00:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,061;kWh;Uitgelezen;
03-09-2025;00:00:00;03-09-2025;00:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;00:15:00;03-09-2025;00:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,061;kWh;Uitgelezen;
03-09-2025;00:15:00;03-09-2025;00:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;00:30:00;03-09-2025;00:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,059;kWh;Uitgelezen;
03-09-2025;00:30:00;03-09-2025;00:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;00:45:00;03-09-2025;01:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,073;kWh;Uitgelezen;
03-09-2025;00:45:00;03-09-2025;01:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;01:00:00;03-09-2025;01:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,063;kWh;Uitgelezen;
03-09-2025;01:00:00;03-09-2025;01:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;01:15:00;03-09-2025;01:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,073;kWh;Uitgelezen;
03-09-2025;01:15:00;03-09-2025;01:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;01:30:00;03-09-2025;01:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,060;kWh;Uitgelezen;
03-09-2025;01:30:00;03-09-2025;01:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;01:45:00;03-09-2025;02:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,050;kWh;Uitgelezen;
03-09-2025;01:45:00;03-09-2025;02:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;02:00:00;03-09-2025;02:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,061;kWh;Uitgelezen;
03-09-2025;02:00:00;03-09-2025;02:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;02:15:00;03-09-2025;02:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,062;kWh;Uitgelezen;
03-09-2025;02:15:00;03-09-2025;02:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;02:30:00;03-09-2025;02:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,059;kWh;Uitgelezen;
03-09-2025;02:30:00;03-09-2025;02:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;02:45:00;03-09-2025;03:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,058;kWh;Uitgelezen;
03-09-2025;02:45:00;03-09-2025;03:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;03:00:00;03-09-2025;03:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,049;kWh;Uitgelezen;
03-09-2025;03:00:00;03-09-2025;03:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;03:15:00;03-09-2025;03:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,074;kWh;Uitgelezen;
03-09-2025;03:15:00;03-09-2025;03:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;03:30:00;03-09-2025;03:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,069;kWh;Uitgelezen;
03-09-2025;03:30:00;03-09-2025;03:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;03:45:00;03-09-2025;04:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,065;kWh;Uitgelezen;
03-09-2025;03:45:00;03-09-2025;04:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;04:00:00;03-09-2025;04:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,067;kWh;Uitgelezen;
03-09-2025;04:00:00;03-09-2025;04:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;04:15:00;03-09-2025;04:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,104;kWh;Uitgelezen;
03-09-2025;04:15:00;03-09-2025;04:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;04:30:00;03-09-2025;04:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,093;kWh;Uitgelezen;
03-09-2025;04:30:00;03-09-2025;04:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;04:45:00;03-09-2025;05:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,055;kWh;Uitgelezen;
03-09-2025;04:45:00;03-09-2025;05:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;05:00:00;03-09-2025;05:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,071;kWh;Uitgelezen;
03-09-2025;05:00:00;03-09-2025;05:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;05:15:00;03-09-2025;05:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,077;kWh;Uitgelezen;
03-09-2025;05:15:00;03-09-2025;05:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;05:30:00;03-09-2025;05:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,068;kWh;Uitgelezen;
03-09-2025;05:30:00;03-09-2025;05:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;05:45:00;03-09-2025;06:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,050;kWh;Uitgelezen;
03-09-2025;05:45:00;03-09-2025;06:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;06:00:00;03-09-2025;06:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,072;kWh;Uitgelezen;
03-09-2025;06:00:00;03-09-2025;06:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;06:15:00;03-09-2025;06:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,092;kWh;Uitgelezen;
03-09-2025;06:15:00;03-09-2025;06:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;06:30:00;03-09-2025;06:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,475;kWh;Uitgelezen;
03-09-2025;06:30:00;03-09-2025;06:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;06:45:00;03-09-2025;07:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,673;kWh;Uitgelezen;
03-09-2025;06:45:00;03-09-2025;07:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;07:00:00;03-09-2025;07:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,845;kWh;Uitgelezen;
03-09-2025;07:00:00;03-09-2025;07:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;07:15:00;03-09-2025;07:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,831;kWh;Uitgelezen;
03-09-2025;07:15:00;03-09-2025;07:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;07:30:00;03-09-2025;07:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,475;kWh;Uitgelezen;
03-09-2025;07:30:00;03-09-2025;07:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;07:45:00;03-09-2025;08:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,064;kWh;Uitgelezen;
03-09-2025;07:45:00;03-09-2025;08:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;08:00:00;03-09-2025;08:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,024;kWh;Uitgelezen;
03-09-2025;08:00:00;03-09-2025;08:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,002;kWh;Uitgelezen;
03-09-2025;08:15:00;03-09-2025;08:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,092;kWh;Uitgelezen;
03-09-2025;08:15:00;03-09-2025;08:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;08:30:00;03-09-2025;08:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,045;kWh;Uitgelezen;
03-09-2025;08:30:00;03-09-2025;08:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;08:45:00;03-09-2025;09:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,049;kWh;Uitgelezen;
03-09-2025;08:45:00;03-09-2025;09:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;09:00:00;03-09-2025;09:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,046;kWh;Uitgelezen;
03-09-2025;09:00:00;03-09-2025;09:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;09:15:00;03-09-2025;09:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,051;kWh;Uitgelezen;
03-09-2025;09:15:00;03-09-2025;09:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;09:30:00;03-09-2025;09:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,002;kWh;Uitgelezen;
03-09-2025;09:30:00;03-09-2025;09:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,027;kWh;Uitgelezen;
03-09-2025;09:45:00;03-09-2025;10:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
03-09-2025;09:45:00;03-09-2025;10:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,124;kWh;Uitgelezen;
03-09-2025;10:00:00;03-09-2025;10:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,001;kWh;Uitgelezen;
03-09-2025;10:00:00;03-09-2025;10:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,066;kWh;Uitgelezen;
03-09-2025;10:15:00;03-09-2025;10:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
03-09-2025;10:15:00;03-09-2025;10:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,063;kWh;Uitgelezen;
03-09-2025;10:30:00;03-09-2025;10:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
03-09-2025;10:30:00;03-09-2025;10:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,087;kWh;Uitgelezen;
03-09-2025;10:45:00;03-09-2025;11:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
03-09-2025;10:45:00;03-09-2025;11:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,216;kWh;Uitgelezen;
03-09-2025;11:00:00;03-09-2025;11:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
03-09-2025;11:00:00;03-09-2025;11:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,283;kWh;Uitgelezen;
03-09-2025;11:15:00;03-09-2025;11:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
03-09-2025;11:15:00;03-09-2025;11:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,188;kWh;Uitgelezen;
03-09-2025;11:30:00;03-09-2025;11:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
03-09-2025;11:30:00;03-09-2025;11:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,301;kWh;Uitgelezen;
03-09-2025;11:45:00;03-09-2025;12:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,233;kWh;Uitgelezen;
03-09-2025;11:45:00;03-09-2025;12:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,059;kWh;Uitgelezen;
03-09-2025;12:00:00;03-09-2025;12:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
03-09-2025;12:00:00;03-09-2025;12:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,195;kWh;Uitgelezen;
03-09-2025;12:15:00;03-09-2025;12:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
03-09-2025;12:15:00;03-09-2025;12:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,366;kWh;Uitgelezen;
03-09-2025;12:30:00;03-09-2025;12:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
03-09-2025;12:30:00;03-09-2025;12:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,801;kWh;Uitgelezen;
03-09-2025;12:45:00;03-09-2025;13:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,006;kWh;Uitgelezen;
03-09-2025;12:45:00;03-09-2025;13:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,314;kWh;Uitgelezen;
03-09-2025;13:00:00;03-09-2025;13:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,009;kWh;Uitgelezen;
03-09-2025;13:00:00;03-09-2025;13:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,125;kWh;Uitgelezen;
03-09-2025;13:15:00;03-09-2025;13:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,087;kWh;Uitgelezen;
03-09-2025;13:15:00;03-09-2025;13:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,133;kWh;Uitgelezen;
03-09-2025;13:30:00;03-09-2025;13:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,102;kWh;Uitgelezen;
03-09-2025;13:30:00;03-09-2025;13:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,135;kWh;Uitgelezen;
03-09-2025;13:45:00;03-09-2025;14:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,088;kWh;Uitgelezen;
03-09-2025;13:45:00;03-09-2025;14:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,096;kWh;Uitgelezen;
03-09-2025;14:00:00;03-09-2025;14:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,022;kWh;Uitgelezen;
03-09-2025;14:00:00;03-09-2025;14:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,097;kWh;Uitgelezen;
03-09-2025;14:15:00;03-09-2025;14:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,041;kWh;Uitgelezen;
03-09-2025;14:15:00;03-09-2025;14:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,674;kWh;Uitgelezen;
03-09-2025;14:30:00;03-09-2025;14:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,532;kWh;Uitgelezen;
03-09-2025;14:30:00;03-09-2025;14:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,018;kWh;Uitgelezen;
03-09-2025;14:45:00;03-09-2025;15:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,632;kWh;Uitgelezen;
03-09-2025;14:45:00;03-09-2025;15:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,003;kWh;Uitgelezen;
03-09-2025;15:00:00;03-09-2025;15:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,720;kWh;Uitgelezen;
03-09-2025;15:00:00;03-09-2025;15:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;15:15:00;03-09-2025;15:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,893;kWh;Uitgelezen;
03-09-2025;15:15:00;03-09-2025;15:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;15:30:00;03-09-2025;15:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;1,019;kWh;Uitgelezen;
03-09-2025;15:30:00;03-09-2025;15:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;15:45:00;03-09-2025;16:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,968;kWh;Uitgelezen;
03-09-2025;15:45:00;03-09-2025;16:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;16:00:00;03-09-2025;16:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;1,027;kWh;Uitgelezen;
03-09-2025;16:00:00;03-09-2025;16:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;16:15:00;03-09-2025;16:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;1,047;kWh;Uitgelezen;
03-09-2025;16:15:00;03-09-2025;16:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;16:30:00;03-09-2025;16:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;1,053;kWh;Uitgelezen;
03-09-2025;16:30:00;03-09-2025;16:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;16:45:00;03-09-2025;17:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,933;kWh;Uitgelezen;
03-09-2025;16:45:00;03-09-2025;17:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;17:00:00;03-09-2025;17:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,660;kWh;Uitgelezen;
03-09-2025;17:00:00;03-09-2025;17:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,002;kWh;Uitgelezen;
03-09-2025;17:15:00;03-09-2025;17:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,917;kWh;Uitgelezen;
03-09-2025;17:15:00;03-09-2025;17:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,010;kWh;Uitgelezen;
03-09-2025;17:30:00;03-09-2025;17:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,200;kWh;Uitgelezen;
03-09-2025;17:30:00;03-09-2025;17:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,235;kWh;Uitgelezen;
03-09-2025;17:45:00;03-09-2025;18:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;1,065;kWh;Uitgelezen;
03-09-2025;17:45:00;03-09-2025;18:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;18:00:00;03-09-2025;18:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;1,132;kWh;Uitgelezen;
03-09-2025;18:00:00;03-09-2025;18:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;18:15:00;03-09-2025;18:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;1,132;kWh;Uitgelezen;
03-09-2025;18:15:00;03-09-2025;18:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;18:30:00;03-09-2025;18:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;1,125;kWh;Uitgelezen;
03-09-2025;18:30:00;03-09-2025;18:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;18:45:00;03-09-2025;19:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;1,136;kWh;Uitgelezen;
03-09-2025;18:45:00;03-09-2025;19:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;19:00:00;03-09-2025;19:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,975;kWh;Uitgelezen;
03-09-2025;19:00:00;03-09-2025;19:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;19:15:00;03-09-2025;19:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,982;kWh;Uitgelezen;
03-09-2025;19:15:00;03-09-2025;19:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;19:30:00;03-09-2025;19:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;1,158;kWh;Uitgelezen;
03-09-2025;19:30:00;03-09-2025;19:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;19:45:00;03-09-2025;20:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;1,039;kWh;Uitgelezen;
03-09-2025;19:45:00;03-09-2025;20:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;20:00:00;03-09-2025;20:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;1,139;kWh;Uitgelezen;
03-09-2025;20:00:00;03-09-2025;20:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;20:15:00;03-09-2025;20:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,747;kWh;Uitgelezen;
03-09-2025;20:15:00;03-09-2025;20:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;20:30:00;03-09-2025;20:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,143;kWh;Uitgelezen;
03-09-2025;20:30:00;03-09-2025;20:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;20:45:00;03-09-2025;21:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,163;kWh;Uitgelezen;
03-09-2025;20:45:00;03-09-2025;21:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;21:00:00;03-09-2025;21:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,159;kWh;Uitgelezen;
03-09-2025;21:00:00;03-09-2025;21:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;21:15:00;03-09-2025;21:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,136;kWh;Uitgelezen;
03-09-2025;21:15:00;03-09-2025;21:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;21:30:00;03-09-2025;21:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,071;kWh;Uitgelezen;
03-09-2025;21:30:00;03-09-2025;21:45:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;21:45:00;03-09-2025;22:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Dag;0,065;kWh;Uitgelezen;
03-09-2025;21:45:00;03-09-2025;22:00:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
03-09-2025;22:00:00;03-09-2025;22:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,060;kWh;Uitgelezen;
03-09-2025;22:00:00;03-09-2025;22:15:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
03-09-2025;22:15:00;03-09-2025;22:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Afname Nacht;0,066;kWh;Uitgelezen;
03-09-2025;22:15:00;03-09-2025;22:30:00;="541448820050357909";1SAG3200193141;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
